UserId,ContinentId,RegionId,CountryId,CityId
15634,3,13,93,2819
15635,3,14,101,3098
15638,3,12,88,2604
15641,3,14,101,3098
15642,5,21,163,9057
15648,2,8,51,1001
15657,4,15,109,1434
15664,4,15,109,4738
15666,5,21,163,9031
15669,3,13,93,2890
15674,3,13,93,2835
15676,2,8,51,1847
15680,5,20,148,6733
15681,5,21,159,7494
15685,3,14,101,3098
15687,3,12,89,2623
15694,2,8,51,1071
15697,5,21,163,426
15707,1,4,22,167
15709,2,8,51,1970
15710,3,14,106,3551
15712,3,13,93,2835
15718,1,4,22,188
15719,3,13,93,2739
15725,3,13,93,2690
15726,3,13,93,2835
15728,3,13,93,2856
15729,3,14,106,3551
15731,2,8,51,1806
15732,3,13,93,2819
15733,3,13,93,2863
15735,3,13,93,2745
15737,3,12,84,2550
15740,3,13,93,2835
15742,4,15,109,4452
15744,4,15,109,3687
15746,4,15,109,4150
15747,1,4,22,114
15748,2,8,51,1195
15750,5,21,163,8402
15757,4,15,109,1434
15762,4,15,109,532
15763,4,15,109,3766
15766,2,8,48,557
15770,5,21,163,2096
15772,5,21,163,8132
15773,3,14,101,3098
15774,4,15,109,4940
15775,2,8,51,1804
15776,2,8,51,1601
15778,4,15,109,4303
15779,2,8,48,554
15782,3,14,107,3607
15783,4,15,109,4925
15786,5,21,163,8761
15789,4,15,109,3687
15791,4,15,109,4277
15794,5,21,163,640
15798,4,15,109,5196
15803,3,13,93,2751
15804,3,13,93,2835
15805,3,14,106,3551
15807,4,15,109,4469
15809,3,14,103,3354
15810,3,11,73,2445
15814,4,15,109,1434
15815,3,12,79,2519
15816,1,5,27,221
15817,5,20,152,6954
15818,4,16,115,5506
15820,3,13,93,2738
15822,3,13,93,2730
15823,1,4,22,137
15824,1,4,22,136
15826,3,14,106,3551
15827,3,14,106,3551
15829,3,13,93,2690
15836,3,14,105,3507
15838,3,14,103,3354
15840,4,15,109,3750
15842,3,14,106,3551
15847,3,14,101,3014
15848,5,20,151,6935
15851,4,15,109,535
15852,3,14,106,3551
15853,3,14,107,3567
15854,3,14,101,3144
15855,1,4,22,107
15856,3,13,93,2682
15862,3,13,93,2787
15865,3,13,93,2787
15872,4,16,115,5487
15873,4,15,109,1434
15874,3,14,106,3551
15875,3,14,101,3061
15878,3,13,91,2648
15881,2,8,51,1317
15886,3,14,101,3013
15887,3,14,103,3407
15891,4,16,115,5506
15893,3,13,93,2856
15894,4,15,109,4311
15897,4,16,115,1546
15898,3,14,101,3013
15906,5,21,162,7833
15912,5,21,162,7833
15922,3,14,101,3095
15931,3,14,106,3551
15936,3,14,101,3098
15939,5,20,151,6904
15945,5,21,162,667
15946,3,14,101,3122
15947,4,16,115,390
15948,3,14,101,3013
15949,3,14,101,3019
15951,4,15,109,3713
15953,3,14,101,3013
15954,3,12,86,2564
15955,2,8,48,554
15959,5,20,157,7124
15960,4,16,115,5487
15963,4,15,109,4940
15982,3,14,101,3098
15984,3,14,103,3354
15985,2,8,51,672
15989,5,21,158,7195
15993,2,8,51,2114
15994,3,12,89,2630
15997,4,15,109,4262
15998,3,14,99,2994
16003,4,16,115,5487
16005,3,12,77,2510
16006,3,12,77,2510
16007,5,21,163,426
16012,3,14,101,3225
16019,3,14,101,3238
16021,3,13,93,2745
16023,5,21,163,8051
16025,3,12,88,2606
16028,3,14,106,3551
16030,5,21,163,426
16032,5,19,145,6656
16035,2,8,48,468
16038,3,11,73,2446
16042,5,21,163,426
16043,3,13,93,2917
16047,3,13,93,2830
16050,3,14,106,3551
16051,3,14,101,3098
16052,4,15,109,1434
16054,3,11,71,2409
16058,5,19,142,6512
16060,3,13,93,2848
16062,4,15,109,535
16063,3,14,107,3567
16067,2,8,51,1230
16081,4,16,115,5487
16083,4,16,115,5487
16085,2,8,51,1848
16093,5,17,135,6213
16095,4,15,109,4975
16097,2,8,51,770
16100,4,15,109,535
16106,5,19,143,6559
16107,3,14,106,3551
16109,4,15,109,4303
16111,4,15,109,1434
16115,5,17,131,6129
16118,5,19,144,6591
16127,3,14,101,3156
16132,5,17,124,5802
16136,5,21,163,426
16137,5,21,163,426
16158,4,15,109,1434
16161,5,20,150,6754
16166,5,21,159,7494
16167,4,15,109,3915
16168,4,15,109,3772
16170,4,15,109,4940
16171,4,15,109,1434
16175,3,14,101,3085
16189,4,15,109,535
16197,2,8,48,496
16198,4,15,109,4780
16205,4,15,109,535
16210,4,15,109,1275
16211,4,15,109,3981
16216,4,15,109,4197
16217,4,15,109,4223
16219,4,15,109,3687
16221,4,15,109,3750
16223,4,15,109,5368
16225,4,15,109,3832
16230,4,15,109,4966
16231,2,8,51,1804
16232,4,15,109,4940
16235,4,15,109,935
16238,4,15,109,5196
16239,4,15,109,4940
16244,4,15,109,4940
16247,4,15,109,3750
16255,4,15,109,4940
16256,2,8,48,554
16258,4,15,109,4552
16259,4,15,109,5368
16260,4,15,109,4940
16261,4,15,109,161
16262,4,16,115,1546
16263,3,14,107,3567
16265,4,15,109,3683
16268,4,15,109,4940
16270,4,15,109,935
16271,4,15,109,3687
16275,4,15,109,3965
16277,4,15,109,3915
16279,4,15,109,5399
16282,2,8,51,1823
16284,4,15,109,3750
16288,4,15,109,535
16290,4,15,109,3915
16291,4,15,109,4272
16299,4,15,109,4395
16302,4,15,109,4940
16304,5,21,163,743
16316,4,15,109,4246
16318,4,15,109,161
16324,4,15,109,1434
16325,4,15,109,4328
16327,4,15,109,1434
16329,4,15,109,3750
16334,4,15,109,535
16335,5,17,121,5714
16338,4,15,109,535
16339,4,15,109,1720
16343,2,8,48,512
16344,5,17,123,5782
16345,5,17,125,1147
16346,3,14,106,3551
16349,5,18,138,3742
16351,4,15,109,3915
16355,4,15,109,1434
16359,3,13,93,2819
16362,2,8,51,1249
16368,2,8,48,371
16373,4,16,115,5488
16376,4,15,109,3915
16378,2,8,51,1010
16381,2,8,48,545
16384,2,8,51,2046
16388,5,18,139,1497
16389,2,8,51,394
16395,2,8,51,1552
16396,3,13,93,2819
16399,4,16,115,5639
16405,3,13,93,2857
16407,3,13,93,2819
16409,3,13,93,2819
16418,3,13,93,2690
16419,5,20,157,7094
16420,5,17,130,6117
16426,5,21,162,7858
16428,3,14,106,3551
16429,3,13,93,2787
16432,3,13,93,2749
16434,3,13,93,2734
16437,4,15,109,3976
16442,3,13,93,2730
16443,5,21,160,968
16446,4,15,109,3973
16450,3,14,101,3013
16452,4,15,109,4940
16459,3,14,101,3260
16462,3,14,101,3285
16465,2,8,51,1561
16468,4,15,109,535
16471,5,17,125,5864
16479,3,13,93,2835
16480,3,14,106,3551
16481,3,14,106,3551
16482,2,8,51,1972
16484,5,18,138,6339
16489,3,14,101,3098
16491,4,15,109,4303
16492,5,21,163,781
16493,2,8,51,1078
16494,2,8,51,1738
16498,5,21,163,8686
16501,3,13,93,2819
16504,4,15,109,649
16505,5,20,157,7182
16507,3,14,103,3354
16508,5,21,163,8679
16510,5,19,145,6664
16511,5,21,160,7580
16514,5,19,145,6677
16515,3,11,71,2366
16517,4,15,109,5264
16523,4,15,109,535
16527,3,14,101,3140
16532,2,8,51,2064
16534,3,14,101,3260
16535,2,8,48,313
16536,2,8,51,1806
16540,2,8,51,1383
16541,3,14,106,3551
16542,3,12,89,2623
16544,3,13,93,2745
16554,5,21,163,8515
16555,2,8,51,1826
16556,5,21,163,426
16557,3,14,98,2981
16560,3,14,106,3551
16561,3,12,86,2564
16568,3,12,88,2592
16571,5,21,163,8626
16572,5,21,163,8077
16577,3,14,101,3035
16582,3,14,101,3071
16587,3,14,101,3071
16590,3,14,101,3098
16592,3,14,101,3098
16593,3,14,101,3013
16596,3,14,101,3071
16612,3,14,101,3095
16622,3,13,93,2819
16624,3,11,71,2364
16625,3,13,93,2738
16627,3,13,93,2863
16631,3,14,101,3098
16635,3,12,89,2623
16638,4,15,109,4940
16642,3,14,103,3354
16643,3,14,103,3380
16644,3,14,103,3395
16647,3,11,73,2443
16655,2,8,51,1676
16656,3,14,101,3285
16657,3,14,101,3246
16661,2,8,51,1195
16664,5,17,129,6078
16667,3,14,106,3551
16669,3,14,105,3518
16671,3,14,101,3098
16672,3,14,98,2981
16675,2,8,51,1344
16676,5,21,162,7857
16682,3,14,103,3350
16687,3,14,107,3644
16688,3,14,103,3354
16691,3,14,106,3551
16694,3,14,103,3354
16698,3,12,89,2623
16700,3,14,103,3385
16710,3,14,103,3352
16711,2,8,51,1842
16713,4,15,109,3981
16714,3,14,103,3407
16717,3,14,106,3551
16722,5,21,163,426
16723,4,15,109,5134
16726,5,21,163,426
16729,4,15,109,1434
16731,5,18,139,1497
16735,3,12,77,2495
16740,3,14,103,3367
16746,3,14,101,3098
16747,2,8,51,1993
16753,5,18,139,1497
16760,4,15,109,4940
16763,4,15,109,4776
16764,2,8,51,1794
16769,5,18,138,693
16771,2,8,51,1752
16776,3,14,106,3551
16779,4,15,109,1434
16780,4,16,115,5487
16782,3,14,101,3098
16785,3,14,103,3354
16787,5,21,163,426
16791,5,21,162,3728
16795,5,21,163,8147
16796,4,15,109,4940
16799,4,16,115,5488
16801,5,21,160,7577
16804,4,15,109,3755
16805,4,15,109,935
16813,4,15,109,4940
16815,4,15,109,4940
16816,5,21,163,8215
16817,2,8,51,1827
16818,4,15,109,1434
16820,2,8,51,1810
16825,3,12,86,2564
16828,4,15,109,4958
16833,5,17,135,583
16836,3,14,101,3098
16840,2,8,48,335
16842,3,13,93,2819
16843,4,15,109,3687
16846,4,15,109,26
16849,3,13,93,2785
16852,3,14,103,3367
16853,3,14,106,3551
16856,2,8,51,1872
16860,3,14,106,3551
16861,5,21,162,667
16862,3,11,69,2282
16865,4,15,109,4316
16866,2,8,51,1652
16867,5,17,133,6173
16868,3,13,91,2647
16869,3,13,93,2710
16870,3,13,93,2710
16875,4,15,109,4940
16877,2,8,48,335
16884,4,15,109,3750
16886,4,15,109,535
16887,3,14,103,3367
16892,4,15,109,4442
16893,4,16,115,5488
16894,4,15,109,1434
16897,3,12,80,2534
16899,2,8,51,2064
16901,2,8,51,1930
16902,3,14,103,3354
16903,4,15,109,3915
16907,3,14,108,3662
16917,4,15,109,5011
16922,5,19,144,6609
16924,5,21,163,426
16926,2,9,58,2248
16928,3,13,93,2739
16937,3,13,93,2838
16938,2,8,51,1160
16940,2,8,51,850
16947,4,15,109,535
16950,3,11,69,2298
16951,3,12,79,2530
16953,3,14,101,3285
16954,2,8,51,1356
16958,3,14,106,3551
16961,4,15,109,4940
16962,3,14,101,3098
16963,4,15,109,780
16965,5,21,163,9043
16967,5,21,163,8329
16971,5,21,163,8623
16972,3,10,63,2254
16974,3,14,101,3146
16975,4,15,109,535
16978,3,14,101,3026
16981,3,14,101,3262
16982,3,14,101,3071
16985,3,14,101,3017
16986,5,21,163,426
16989,2,8,51,496
16990,3,14,101,3225
16995,1,3,14,53
16999,3,14,107,3638
17000,3,14,106,3551
17003,3,13,93,2666
17004,2,8,51,1451
17006,2,8,51,1974
17008,5,21,163,8829
17011,4,15,109,5215
17018,5,21,163,426
17023,4,15,109,935
17028,5,20,157,7116
17029,2,9,54,2204
17032,3,14,106,3551
17033,3,13,93,2708
17036,3,14,106,3551
17039,2,8,51,1376
17042,3,13,93,2835
17044,3,14,101,3013
17047,3,14,101,3060
17049,3,14,101,3285
17050,3,14,101,3071
17059,3,14,101,3071
17062,4,15,109,3681
17063,4,15,109,161
17065,2,8,51,1225
17066,4,15,109,1434
17069,3,14,101,3013
17072,4,15,109,4940
17074,3,14,101,3170
17078,3,14,101,3071
17084,3,14,101,3262
17085,3,14,101,3013
17091,3,14,101,3013
17092,4,15,109,3828
17093,3,14,101,3013
17101,3,14,101,3071
17105,5,21,163,8874
17110,3,14,101,3071
17117,3,14,101,3112
17119,3,14,101,3071
17120,3,14,101,3269
17122,4,15,109,1434
17123,2,8,51,1376
17129,3,14,101,3071
17137,3,14,101,3285
17138,3,14,101,3071
17141,3,14,101,3071
17145,3,14,101,3071
17146,4,15,109,3687
17151,3,14,101,3071
17155,3,14,101,3061
17157,4,15,109,3778
17160,3,14,101,3285
17161,4,15,109,3687
17162,4,15,109,4940
17163,3,14,101,3013
17164,3,14,101,3013
17166,3,14,106,3551
17167,3,14,101,3071
17169,3,14,101,3263
17177,3,14,101,3013
17194,3,14,101,3285
17195,4,15,109,3915
17201,4,15,109,4656
17202,3,14,101,3285
17207,4,15,109,4328
17210,3,14,101,3013
17215,4,15,109,535
17221,4,15,109,535
17223,4,15,109,535
17224,4,15,109,1434
17226,5,21,163,8691
17227,3,14,101,3013
17235,5,17,132,6161
17245,3,14,101,3285
17247,3,12,88,2596
17253,3,14,101,3071
17254,3,14,101,3160
17255,3,14,101,3071
17264,3,14,101,3071
17272,3,14,101,3013
17279,3,14,101,3174
17281,3,14,101,3133
17284,3,14,101,3071
17285,3,14,101,3071
17287,3,14,101,3013
17290,3,14,101,3013
17293,4,15,109,4940
17294,2,8,48,438
17299,2,8,51,1847
17300,5,17,127,6062
17302,4,15,109,535
17303,5,21,163,8257
17304,3,14,106,3551
17310,4,15,109,4940
17313,3,14,101,3035
17323,5,21,163,780
17324,4,15,109,535
17325,3,13,93,2786
17327,3,11,74,2468
17331,5,21,163,426
17332,2,8,51,1552
17336,3,12,87,2575
17344,2,8,51,1376
17346,4,15,109,3981
17352,3,12,89,2617
17358,3,14,107,3567
17359,3,14,107,3567
17360,3,14,107,3567
17364,3,14,108,3674
17368,5,17,125,5871
17369,3,14,107,3567
17370,3,13,93,2835
17373,4,15,109,4325
17375,3,14,103,3348
17378,4,15,109,3687
17379,4,15,109,4647
17384,3,14,106,3551
17385,4,15,109,486
17386,4,15,109,3791
17387,5,19,145,6651
17390,3,12,89,2623
17392,4,15,109,5206
17393,3,14,107,3632
17395,4,15,109,4104
17401,4,15,109,4064
17402,5,21,159,7392
17409,3,14,106,3551
17411,4,15,109,3687
17412,4,15,109,4303
17413,3,14,101,3013
17414,4,15,109,1434
17417,2,8,51,2047
17421,5,21,163,426
17427,4,15,109,1108
17429,5,21,163,426
17431,5,21,163,780
17432,5,21,163,8699
17438,4,15,109,4797
17442,5,17,123,5782
17444,5,21,163,8908
17446,4,15,109,4027
17447,3,14,101,3225
17450,4,15,109,4940
17451,2,8,51,1613
17453,3,14,101,3013
17455,3,12,86,2564
17456,4,15,109,535
17459,3,11,71,2389
17460,3,14,101,3071
17462,3,12,89,2623
17464,2,8,51,1749
17467,5,21,163,8166
17468,4,15,109,3687
17469,4,15,109,5048
17471,4,16,115,390
17472,4,15,109,4653
17473,4,15,109,5264
17474,3,14,101,3140
17480,5,21,163,426
17483,5,21,163,426
17484,3,14,101,3155
17487,4,15,109,5209
17489,3,14,101,3285
17491,2,7,43,282
17492,5,21,163,8898
17493,2,8,51,1601
17496,2,8,51,1149
17499,4,15,109,4940
17500,4,15,109,535
17504,3,14,101,3251
17505,5,21,163,426
17506,4,15,109,649
17507,4,15,109,4940
17508,4,15,109,1434
17509,2,8,48,338
17510,2,8,48,545
17511,4,15,109,1108
17516,5,21,163,8069
17526,2,8,51,1376
17536,3,14,101,3285
17537,4,15,109,1434
17538,5,21,162,7671
17543,3,14,106,3551
17544,5,21,159,7551
17545,5,20,150,692
17547,3,12,89,2623
17562,5,21,163,1396
17563,4,16,115,969
17569,4,15,109,3915
17571,5,17,132,6160
17575,5,21,162,3728
17576,2,8,51,1376
17577,1,3,14,52
17582,5,21,162,667
17585,5,21,162,667
17586,4,15,109,4940
17587,3,13,93,2690
17589,5,21,162,7893
17593,4,16,115,178
17595,1,4,22,#N/A
17596,2,8,50,611
17597,3,11,69,2302
17598,3,14,101,3098
17602,3,12,80,2534
17603,3,14,101,3098
17609,3,14,101,3262
17612,1,4,22,195
17614,2,8,51,1729
17616,5,17,125,5954
17617,3,13,93,2708
17618,3,14,101,3098
17620,3,14,101,3071
17624,3,13,93,2819
17625,4,15,109,3915
17626,2,8,51,496
17628,3,12,88,2604
17629,3,12,88,2604
17631,4,15,109,4303
17632,4,15,109,3933
17641,2,8,51,2066
17643,3,14,101,3013
17652,3,14,101,3296
17657,3,14,101,3163
17662,4,15,109,4940
17663,5,21,163,7979
17664,3,12,89,2623
17665,5,21,163,8644
17666,5,21,163,781
17672,5,17,133,6163
17677,5,21,163,426
17678,4,15,109,535
17679,4,16,115,5663
17687,4,16,115,5487
17688,4,15,109,4940
17690,2,8,51,1902
17694,4,15,109,1434
17697,3,11,69,2282
17699,4,16,115,5546
17707,4,15,109,1434
17708,4,15,109,3915
17711,5,20,157,7164
17713,5,17,135,583
17716,3,11,69,2298
17726,4,15,109,4303
17727,3,14,101,3013
17731,2,8,48,573
17734,4,15,109,535
17737,5,20,146,6725
17738,5,21,163,426
17740,4,15,109,535
17745,3,14,99,2997
17746,5,19,145,6701
17747,4,15,109,535
17749,2,8,48,545
17752,4,15,109,4074
17755,2,8,51,1709
17759,3,14,101,3013
17760,4,15,109,5325
17762,2,8,48,545
17763,4,15,109,4239
17767,4,16,115,5660
17768,3,14,107,3567
17771,4,15,109,4827
17772,2,8,48,335
17773,3,14,103,3354
17778,5,0,120,5688
17779,3,11,69,2282
17782,4,15,109,1434
17783,5,17,126,6038
17784,3,14,107,3567
17785,5,21,163,8618
17788,5,21,163,1396
17789,4,16,115,5498
17791,3,14,106,3551
17792,3,14,101,3098
17793,4,15,109,4209
17804,4,15,109,535
17805,5,20,155,7009
17810,5,17,135,1967
17811,3,14,108,3667
17812,5,21,163,426
17813,5,17,126,6039
17819,5,19,144,6586
17820,4,15,109,3915
17824,2,8,51,1578
17829,3,14,101,3285
17831,5,18,138,6355
17832,3,14,106,3551
17834,3,14,101,3230
17837,3,13,93,2819
17841,2,8,51,1662
17843,4,15,109,322
17846,2,7,44,288
17850,3,14,101,3098
17852,3,14,101,3013
17853,3,14,99,2996
17854,3,14,103,3400
17855,5,17,126,6050
17858,5,21,162,7833
17859,4,15,109,4940
17864,4,15,109,1434
17869,4,15,109,1434
17877,2,8,51,1804
17878,4,15,109,1434
17884,5,21,163,426
17885,5,21,163,1722
17886,5,21,163,743
17887,5,21,163,7957
17889,4,15,109,3828
17892,4,15,109,3973
17893,4,15,109,5256
17899,5,21,163,743
17902,5,21,163,8515
17903,2,8,48,364
17905,3,14,106,3551
17912,4,15,109,1434
17915,5,21,163,7914
17916,2,9,52,2149
17922,5,21,163,1699
17925,4,16,115,5671
17929,2,8,51,1115
17930,2,8,51,1957
17933,5,19,145,6681
17934,5,21,163,8904
17938,3,14,101,3078
17940,4,16,115,5639
17943,4,15,109,535
17945,4,15,109,5088
17947,4,16,115,5506
17948,4,15,109,3766
17949,4,16,115,5600
17952,4,15,109,3915
17953,4,15,109,535
17954,4,15,109,4940
17955,4,15,109,1434
17956,2,8,51,1842
17958,3,14,101,3013
17960,1,4,22,187
17962,3,14,103,3319
17964,3,14,101,3098
17968,5,21,163,8581
17976,2,8,51,1972
17977,3,14,106,3551
17981,4,15,109,3772
17984,4,15,109,1434
17985,5,21,163,8576
17988,3,14,103,3360
17990,5,21,163,8257
17991,2,8,48,554
17997,4,15,109,3973
17999,5,21,163,7988
18001,3,14,103,3380
18002,2,8,51,1911
18004,5,17,125,5954
18011,4,15,109,3813
18014,5,21,158,7275
18015,4,15,109,4940
18016,3,12,88,2604
18017,5,21,163,8068
18018,3,13,93,2819
18020,4,15,109,5368
18022,5,17,123,5752
18023,3,11,69,2266
18026,3,13,93,2835
18027,5,21,163,8252
18029,4,15,109,4272
18032,4,15,109,4303
18034,4,15,109,4940
18040,4,15,109,1434
18042,4,15,109,3915
18043,5,21,163,426
18047,4,15,109,535
18051,4,15,109,4395
18052,4,15,109,4713
18054,5,21,163,743
18055,4,15,109,4511
18056,4,15,109,5403
18059,4,15,109,3795
18067,4,15,109,4616
18068,5,21,163,9006
18074,2,8,48,346
18077,4,15,109,4328
18078,4,15,109,1434
18083,4,15,109,5267
18085,4,15,109,4404
18088,5,21,163,161
18089,4,15,109,3687
18092,4,15,109,4136
18100,4,15,109,3715
18105,5,21,163,7997
18106,4,15,109,4616
18107,1,4,22,107
18108,3,14,107,3593
18112,4,16,115,5677
18116,4,15,109,4272
18119,2,8,48,339
18120,4,15,109,3687
18121,3,13,93,2819
18122,4,15,109,1434
18124,3,14,101,3035
18127,5,21,160,968
18128,4,15,109,161
18134,3,14,103,3354
18135,4,15,109,3915
18137,4,15,109,1434
18138,5,21,163,8814
18140,3,11,69,2282
18142,2,8,48,441
18149,4,15,109,5414
18153,5,19,145,6701
18154,4,15,109,4940
18156,4,15,109,535
18157,5,21,163,9041
18158,4,15,109,4762
18160,5,21,163,1228
18166,4,15,109,4940
18168,4,15,109,3931
18170,3,14,101,3013
18175,3,14,101,3285
18178,4,15,109,1434
18181,3,14,108,3667
18182,4,15,109,3915
18186,3,11,70,2282
18187,3,14,106,3551
18191,4,15,109,4940
18193,3,14,106,3551
18194,4,15,109,1434
18197,5,21,163,8953
18198,2,8,51,1376
18200,2,8,48,545
18202,3,14,106,3551
18206,4,15,109,535
18208,4,15,109,535
18213,4,15,109,3828
18215,2,8,51,727
18216,5,19,145,6713
18217,4,15,109,935
18218,4,16,115,5531
18221,3,14,106,3551
18228,2,8,51,2015
18231,4,16,115,178
18232,5,19,141,6424
18233,4,15,109,1434
18234,1,4,22,136
18237,5,21,163,426
18238,4,15,109,3915
18240,4,16,115,5639
18242,4,15,109,3689
18243,3,14,101,3140
18244,3,14,101,3098
18246,3,14,101,3128
18250,5,17,135,583
18253,4,15,109,4940
18258,5,21,159,7494
18264,4,15,109,4940
18266,4,15,109,4536
18267,3,11,69,2266
18269,3,14,103,3363
18270,4,15,109,4272
18271,4,15,109,3915
18275,3,14,101,3013
18276,4,15,109,4940
18277,3,13,93,2706
18278,4,15,109,4940
18281,4,15,109,5128
18286,4,15,109,3687
18287,4,15,109,3937
18288,4,16,115,5487
18289,5,21,163,743
18290,4,15,109,4479
18291,5,19,141,6424
18295,4,15,109,1434
18296,2,8,51,1704
18297,4,15,109,5267
18298,4,15,109,4328
18303,5,21,163,426
18306,3,14,101,3017
18307,3,14,101,3013
18313,2,8,48,545
18315,4,15,109,4328
18316,4,15,109,4609
18317,4,15,109,4958
18318,3,14,106,3551
18320,5,21,158,7214
18321,2,8,51,1046
18325,3,11,69,2282
18327,5,21,163,426
18328,5,21,163,9101
18331,5,17,135,583
18334,4,15,109,5399
18335,4,15,109,4940
18336,4,15,109,4551
18340,5,20,155,7009
18341,3,14,103,3354
18342,3,14,103,3354
18343,4,15,109,3973
18344,5,21,163,8947
18347,5,21,163,1396
18348,4,15,109,1434
18349,4,15,109,4940
18350,4,15,109,532
18352,5,21,163,496
18358,5,19,142,6543
18361,4,15,109,535
18362,4,15,109,3969
18365,5,21,159,7515
18366,4,15,109,5400
18369,2,8,51,950
18371,3,13,93,2819
18372,5,19,144,6567
18374,5,17,121,2043
18376,4,15,109,535
18381,3,12,88,2592
18383,5,17,125,5824
18386,2,8,51,664
18387,3,14,101,3098
18389,4,15,109,5011
18394,5,21,163,426
18395,3,14,101,3013
18396,3,14,106,3551
18402,4,15,109,5046
18403,5,20,157,7052
18404,5,17,125,5850
18405,3,14,106,3551
18407,3,11,69,2282
18410,1,4,22,114
18411,2,8,51,1195
18412,4,15,109,4940
18413,3,14,100,2999
18414,3,14,101,3071
18418,4,15,109,1434
18419,5,21,163,426
18420,4,15,109,4940
18426,2,8,51,757
18427,5,21,163,426
18430,3,12,89,2623
18431,3,11,69,2266
18432,5,21,163,4161
18433,5,21,163,1011
18438,4,15,109,4316
18441,5,17,125,5997
18442,3,11,69,2302
18444,5,21,158,7238
18445,3,14,101,3077
18450,3,14,101,3098
18452,5,21,163,8687
18453,2,8,51,1343
18458,4,15,109,3750
18459,5,21,159,7507
18460,3,13,93,2835
18461,4,15,109,3981
18462,4,15,109,3915
18465,5,21,163,426
18467,4,16,115,5506
18474,4,15,109,3687
18475,3,13,93,2835
18486,2,8,51,394
18487,3,14,101,3048
18489,2,8,51,1798
18492,2,8,51,1552
18493,4,15,109,3915
18494,2,8,51,1931
18496,4,16,115,5488
18498,4,15,109,1434
18500,2,8,51,1690
18501,5,21,163,781
18503,2,8,51,753
18505,4,16,115,5671
18508,5,21,163,8320
18514,2,9,54,2209
18515,5,17,123,5782
18516,1,4,22,107
18517,4,15,109,3915
18519,2,8,51,1806
18521,3,11,69,2282
18525,2,8,51,859
18529,4,15,109,1434
18535,4,15,109,4940
18537,2,8,48,325
18538,2,8,51,1374
18539,5,21,163,8758
18540,3,12,88,2592
18543,3,14,101,3095
18551,4,15,109,4528
18552,1,4,22,206
18553,5,21,163,8687
18556,5,21,162,3728
18558,5,21,163,426
18560,5,21,163,426
18563,1,4,22,136
18566,1,4,22,173
18567,4,16,115,5487
18570,2,8,51,1552
18572,2,8,51,1073
18573,2,8,51,940
18579,4,15,109,4940
18580,4,15,109,4940
18581,5,19,144,6624
18587,2,8,51,900
18589,4,16,115,5671
18590,5,21,163,8945
18592,5,21,163,780
18593,5,21,163,8379
18595,2,8,51,754
18600,5,21,163,426
18602,4,15,109,935
18604,4,15,109,4303
18605,4,16,115,5628
18616,2,8,51,1074
18617,4,15,109,1434
18618,2,8,48,335
18620,2,8,48,412
18621,5,20,148,6740
18626,5,21,163,426
18628,3,13,93,2690
18633,3,13,93,2683
18636,3,13,93,2835
18637,3,14,106,3551
18638,2,8,48,545
18644,5,21,163,426
18645,5,20,151,6836
18646,3,13,93,2819
18647,2,8,51,765
18648,5,21,163,8340
18649,3,13,93,2819
18651,3,13,93,2738
18653,5,21,163,3863
18654,2,8,51,1131
18655,1,4,22,114
18657,3,13,93,2831
18660,4,15,109,4940
18667,3,14,103,3354
18669,3,14,101,3098
18671,3,13,93,2819
18672,3,13,93,2819
18676,3,13,93,2835
18679,2,8,48,468
18680,3,13,93,2819
18681,3,13,92,2661
18685,2,8,51,1156
18688,5,21,162,667
18695,4,15,109,3687
18701,5,20,151,6867
18704,4,15,109,4943
18707,4,15,109,1434
18713,3,14,101,3081
18715,5,21,163,426
18721,4,16,115,5487
18724,3,13,93,2739
18727,2,8,51,698
18728,3,14,103,3367
18729,5,17,135,6306
18731,2,8,48,445
18734,3,14,107,3567
18739,5,18,138,693
18740,4,15,109,4049
18745,3,14,101,3098
18749,4,15,109,4940
18752,4,15,109,5099
18761,4,15,109,4616
18763,5,17,125,5905
18766,3,14,105,3485
18767,5,21,163,8012
18770,4,15,109,4940
18771,3,14,106,3551
18774,4,15,109,3915
18777,5,21,163,9140
18778,4,15,109,1434
18783,3,14,106,3551
18785,5,21,159,7424
18786,4,15,109,935
18788,4,15,109,4304
18793,5,21,163,8348
18794,2,8,51,1307
18796,2,8,48,26
18797,4,15,109,535
18798,5,21,163,8687
18799,2,8,51,1826
18807,3,14,107,3577
18808,3,13,93,2813
18810,3,13,93,2819
18812,2,8,51,1311
18813,2,8,48,339
18816,4,15,109,535
18818,4,15,109,3981
18822,5,20,157,7066
18825,5,20,156,7035
18837,4,15,109,26
18838,4,15,109,4819
18840,2,8,48,468
18841,5,21,162,7841
18846,4,15,109,4312
18853,4,15,109,4303
18857,4,15,109,1434
18858,4,15,109,3687
18863,4,15,109,4940
18868,4,15,109,4940
18870,4,15,109,1434
18874,5,21,163,426
18877,5,21,163,8164
18879,4,15,109,3973
18884,4,15,109,3915
18885,5,20,150,6777
18887,5,21,163,9009
18890,5,21,163,1556
18892,3,13,93,2667
18897,3,12,88,2604
18899,3,14,101,3098
18902,4,15,109,1434
18903,4,15,109,3981
18905,5,21,163,8766
18909,3,13,93,2856
18919,3,14,101,3013
18927,3,14,103,3331
18928,5,19,142,6512
18931,4,15,109,4940
18935,2,8,51,1804
18940,3,14,101,3035
18942,4,15,109,4990
18946,3,14,101,3296
18948,4,15,109,3750
18950,5,19,145,6701
18954,4,15,109,4303
